i_id,i_n,j_id,j_n,alpha
28,25,59,3,-.31060469
28,25,60,32,-.31060469
28,25,61,14,-.31060469
28,25,62,34,-.31060469
28,25,63,31,-.31060469
28,25,64,9,-.31060469
28,25,65,35,-.31060469
28,25,66,21,-.31060469
28,25,67,17,-.31060469
28,25,68,12,-.31060469
28,25,69,7,-.31060469
28,25,70,33,-.31060469
28,25,71,17,-.31060469
28,25,72,22,-.31060469
28,25,73,41,-.31060469
29,18,1,24,-.31060469
29,18,2,27,-.31060469
29,18,3,25,-.31060469
29,18,4,17,-.31060469
29,18,5,19,-.31060469
29,18,6,19,-.31060469
29,18,7,22,-.31060469
29,18,8,29,-.31060469
29,18,9,25,-.31060469
29,18,10,23,-.31060469
29,18,11,26,-.31060469
29,18,12,24,-.31060469
29,18,13,26,-.31060469
29,18,14,18,-.31060469
29,18,15,20,-.31060469
29,18,16,19,-.31060469
29,18,17,21,-.31060469
29,18,18,28,-.06479755
29,18,19,22,-.06479755
29,18,20,22,.51935583
29,18,21,23,-.06479755
29,18,22,26,-.06479755
29,18,23,20,-.06479755
29,18,24,20,-.06479755
29,18,25,31,-.06479755
29,18,26,25,-.06479755
29,18,27,27,-.06479755
29,18,28,30,-.06479755
29,18,29,22,-.06479755
29,18,30,26,-.06479755
29,18,31,29,-.06479755
29,18,32,41,-.06479755
29,18,33,30,-.06479755
29,18,34,20,-.06479755
29,18,35,24,-.06479755
29,18,36,38,-.06479755
29,18,37,27,-.06479755
29,18,38,24,-.06479755
29,18,39,23,-.06479755
29,18,40,29,-.06479755
29,18,41,43,-.06479755
29,18,42,37,-.06479755
29,18,43,18,-.31060469
29,18,44,18,-.31060469
29,18,45,10,-.31060469
29,18,46,19,-.31060469
29,18,47,17,-.31060469
29,18,48,13,-.31060469
29,18,49,40,-.31060469
29,18,50,30,-.31060469
29,18,51,19,-.31060469
29,18,52,13,-.31060469
29,18,53,11,-.31060469
29,18,54,29,-.31060469
29,18,55,40,-.31060469
29,18,56,7,-.31060469
29,18,57,25,-.31060469
29,18,58,8,-.31060469
29,18,59,3,-.31060469
29,18,60,32,-.31060469
29,18,61,14,-.31060469
29,18,62,34,-.31060469
29,18,63,31,-.31060469
29,18,64,9,-.31060469
29,18,65,35,-.31060469
29,18,66,21,-.31060469
29,18,67,17,-.31060469
29,18,68,12,-.31060469
29,18,69,7,-.31060469
29,18,70,33,-.31060469
29,18,71,17,-.31060469
29,18,72,22,-.31060469
29,18,73,41,-.31060469
30,27,1,24,-.51060468
30,27,2,27,-.31060469
30,27,3,25,-.31060469
30,27,4,17,-.11060469
30,27,5,19,-.31060469
30,27,6,19,-.31060469
30,27,7,22,-.51060468
30,27,8,29,-.31060469
30,27,9,25,-.11060469
30,27,10,23,-.51060468
30,27,11,26,-.31060469
30,27,12,24,-.51060468
30,27,13,26,-.31060469
30,27,14,18,-.31060469
30,27,15,20,-.11060469
30,27,16,19,-.11060469
30,27,17,21,-.11060469
30,27,18,28,-.26479757
30,27,19,22,.13520245
30,27,20,22,-.26479757
30,27,21,23,-.26479757
30,27,22,26,-.06479755
30,27,23,20,.13520245
30,27,24,20,-.06479755
30,27,25,31,-.26479757
30,27,26,25,-.06479755
30,27,27,27,.68939531
30,27,28,30,-.26479757
30,27,29,22,.031390473
30,27,30,26,-.06479755
30,27,31,29,-.06479755
30,27,32,41,.13520245
30,27,33,30,.13520245
30,27,34,20,-.26479757
30,27,35,24,-.06479755
30,27,36,38,.13520245
30,27,37,27,-.06479755
30,27,38,24,-.06479755
30,27,39,23,-.06479755
30,27,40,29,-.06479755
30,27,41,43,.13520245
30,27,42,37,.13520245
30,27,43,18,-.31060469
30,27,44,18,-.31060469
30,27,45,10,-.51060468
30,27,46,19,-.31060469
30,27,47,17,-.31060469
30,27,48,13,-.51060468
30,27,49,40,-.11060469
30,27,50,30,-.31060469
30,27,51,19,-.31060469
30,27,52,13,-.51060468
30,27,53,11,-.51060468
30,27,54,29,-.31060469
30,27,55,40,-.11060469
30,27,56,7,-.51060468
30,27,57,25,-.31060469
30,27,58,8,-.51060468
30,27,59,3,-.51060468
30,27,60,32,-.31060469
30,27,61,14,-.31060469
30,27,62,34,-.11060469
30,27,63,31,-.11060469
30,27,64,9,-.51060468
30,27,65,35,-.31060469
30,27,66,21,-.31060469
30,27,67,17,-.51060468
30,27,68,12,-.51060468
30,27,69,7,-.51060468
30,27,70,33,-.11060469
30,27,71,17,-.31060469
30,27,72,22,-.31060469
30,27,73,41,-.11060469
31,20,1,24,-.31060469
31,20,2,27,-.31060469
31,20,3,25,-.31060469
31,20,4,17,-.31060469
31,20,5,19,-.31060469
31,20,6,19,-.31060469
31,20,7,22,-.31060469
31,20,8,29,-.31060469
31,20,9,25,-.31060469
31,20,10,23,-.31060469
31,20,11,26,-.31060469
31,20,12,24,-.31060469
31,20,13,26,-.31060469
31,20,14,18,-.31060469
31,20,15,20,-.31060469
31,20,16,19,-.31060469
31,20,17,21,-.31060469
31,20,18,28,-.06479755
31,20,19,22,-.06479755
31,20,20,22,-.06479755
31,20,21,23,-.06479755
31,20,22,26,-.06479755
31,20,23,20,-.06479755
31,20,24,20,-.06479755
31,20,25,31,-.06479755
31,20,26,25,-.06479755
31,20,27,27,.37014514
31,20,28,30,.23139048
31,20,29,22,.16267118
31,20,30,26,-.06479755
31,20,31,29,-.06479755
31,20,32,41,-.06479755
31,20,33,30,-.06479755
31,20,34,20,-.06479755
31,20,35,24,-.06479755
31,20,36,38,-.06479755
31,20,37,27,-.06479755
31,20,38,24,-.06479755
31,20,39,23,-.06479755
31,20,40,29,-.06479755
31,20,41,43,-.06479755
31,20,42,37,-.06479755
31,20,43,18,-.31060469
31,20,44,18,-.31060469
31,20,45,10,-.31060469
31,20,46,19,-.31060469
31,20,47,17,-.31060469
31,20,48,13,-.31060469
31,20,49,40,-.31060469
31,20,50,30,-.31060469
31,20,51,19,-.31060469
31,20,52,13,-.31060469
31,20,53,11,-.31060469
31,20,54,29,-.31060469
31,20,55,40,-.31060469
31,20,56,7,-.31060469
31,20,57,25,-.31060469
31,20,58,8,-.31060469
31,20,59,3,-.31060469
31,20,60,32,-.31060469
31,20,61,14,-.31060469
31,20,62,34,-.31060469
31,20,63,31,-.31060469
31,20,64,9,-.31060469
31,20,65,35,-.31060469
31,20,66,21,-.31060469
31,20,67,17,-.31060469
31,20,68,12,-.31060469
31,20,69,7,-.31060469
31,20,70,33,-.31060469
31,20,71,17,-.31060469
31,20,72,22,-.31060469
31,20,73,41,-.31060469
32,26,1,24,-.71060467
32,26,2,27,-.31060469
32,26,3,25,-.01060468
32,26,4,17,-.01060468
32,26,5,19,-.01060468
32,26,6,19,-.01060468
32,26,7,22,-.71060467
32,26,8,29,-.01060468
32,26,9,25,-.01060468
32,26,10,23,-.71060467
32,26,11,26,-.01060468
32,26,12,24,-.71060467
32,26,13,26,-.31060469
32,26,14,18,-.01060468
32,26,15,20,-.01060468
32,26,16,19,-.01060468
32,26,17,21,-.01060468
32,26,18,28,-.46479756
32,26,19,22,.23520246
32,26,20,22,-.46479756
32,26,21,23,-.46479756
32,26,22,26,-.06479755
32,26,23,20,.23520246
32,26,24,20,.23520246
32,26,25,31,-.46479756
32,26,26,25,.23520246
32,26,27,27,-.029854864
32,26,28,30,-.16860953
32,26,29,22,-.23732883
32,26,30,26,-.06479755
32,26,31,29,.23520246
32,26,32,41,.23520246
32,26,33,30,.23520246
32,26,34,20,-.46479756
32,26,35,24,-.06479755
32,26,36,38,.23520246
32,26,37,27,.23520246
32,26,38,24,-.06479755
32,26,39,23,-.06479755
32,26,40,29,.23520246
32,26,41,43,.23520246
32,26,42,37,.23520246
32,26,43,18,-.31060469
32,26,44,18,-.31060469
32,26,45,10,-.71060467
32,26,46,19,-.31060469
32,26,47,17,-.31060469
32,26,48,13,-.71060467
32,26,49,40,-.01060468
32,26,50,30,-.01060468
32,26,51,19,-.31060469
32,26,52,13,-.71060467
32,26,53,11,-.71060467
32,26,54,29,-.01060468
32,26,55,40,-.01060468
32,26,56,7,-.71060467
32,26,57,25,-.01060468
32,26,58,8,-.71060467
32,26,59,3,-.71060467
32,26,60,32,-.01060468
32,26,61,14,-.31060469
32,26,62,34,-.01060468
32,26,63,31,-.01060468
32,26,64,9,-.71060467
32,26,65,35,-.01060468
32,26,66,21,-.31060469
32,26,67,17,-.71060467
32,26,68,12,-.71060467
32,26,69,7,-.71060467
32,26,70,33,-.01060468
32,26,71,17,-.31060469
32,26,72,22,-.31060469
32,26,73,41,-.01060468
33,21,1,24,-.31060469
33,21,2,27,-.31060469
33,21,3,25,-.31060469
33,21,4,17,-.31060469
33,21,5,19,-.31060469
33,21,6,19,-.31060469
33,21,7,22,-.31060469
33,21,8,29,-.31060469
33,21,9,25,-.31060469
33,21,10,23,-.31060469
33,21,11,26,-.31060469
33,21,12,24,-.31060469
33,21,13,26,-.31060469
33,21,14,18,-.31060469
33,21,15,20,-.31060469
33,21,16,19,-.31060469
33,21,17,21,-.31060469
33,21,18,28,-.06479755
33,21,19,22,-.06479755
33,21,20,22,-.06479755
33,21,21,23,-.06479755
33,21,22,26,.51935583
33,21,23,20,-.06479755
33,21,24,20,-.06479755
33,21,25,31,-.06479755
33,21,26,25,-.06479755
33,21,27,27,-.06479755
33,21,28,30,.37014514
33,21,29,22,.23139048
33,21,30,26,-.06479755
33,21,31,29,-.06479755
33,21,32,41,-.06479755
33,21,33,30,-.06479755
33,21,34,20,-.06479755
33,21,35,24,-.06479755
33,21,36,38,-.06479755
33,21,37,27,-.06479755
33,21,38,24,-.06479755
33,21,39,23,-.06479755
33,21,40,29,-.06479755
33,21,41,43,-.06479755
33,21,42,37,-.06479755
33,21,43,18,-.31060469
33,21,44,18,-.31060469
33,21,45,10,-.31060469
33,21,46,19,-.31060469
33,21,47,17,-.31060469
33,21,48,13,-.31060469
33,21,49,40,-.31060469
33,21,50,30,-.31060469
33,21,51,19,-.31060469
33,21,52,13,-.31060469
33,21,53,11,-.31060469
33,21,54,29,-.31060469
33,21,55,40,-.31060469
33,21,56,7,-.31060469
33,21,57,25,-.31060469
33,21,58,8,-.31060469
33,21,59,3,-.31060469
33,21,60,32,-.31060469
33,21,61,14,-.31060469
33,21,62,34,-.31060469
33,21,63,31,-.31060469
33,21,64,9,-.31060469
33,21,65,35,-.31060469
33,21,66,21,-.31060469
33,21,67,17,-.31060469
33,21,68,12,-.31060469
33,21,69,7,-.31060469
33,21,70,33,-.31060469
33,21,71,17,-.31060469
33,21,72,22,-.31060469
33,21,73,41,-.31060469
34,21,1,24,-.31060469
34,21,2,27,-.31060469
34,21,3,25,-.31060469
34,21,4,17,-.31060469
34,21,5,19,-.31060469
34,21,6,19,-.31060469
34,21,7,22,-.31060469
34,21,8,29,-.31060469
34,21,9,25,-.31060469
34,21,10,23,-.31060469
34,21,11,26,-.31060469
34,21,12,24,-.31060469
34,21,13,26,-.31060469
34,21,14,18,-.31060469
34,21,15,20,-.31060469
34,21,16,19,-.31060469
34,21,17,21,-.31060469
34,21,18,28,-.06479755
34,21,19,22,-.06479755
34,21,20,22,-.06479755
34,21,21,23,-.06479755
34,21,22,26,-.06479755
34,21,23,20,-.06479755
34,21,24,20,-.06479755
34,21,25,31,-.06479755
34,21,26,25,-.06479755
34,21,27,27,.51935583
34,21,28,30,-.06479755
34,21,29,22,.8893953
34,21,30,26,.1393953
34,21,31,29,-.06479755
34,21,32,41,-.06479755
34,21,33,30,-.06479755
34,21,34,20,-.06479755
34,21,35,24,-.06479755
34,21,36,38,-.06479755
34,21,37,27,-.06479755
34,21,38,24,-.06479755
34,21,39,23,-.06479755
34,21,40,29,-.06479755
34,21,41,43,-.06479755
34,21,42,37,-.06479755
34,21,43,18,-.31060469
34,21,44,18,-.31060469
34,21,45,10,-.31060469
34,21,46,19,-.31060469
34,21,47,17,-.31060469
34,21,48,13,-.31060469
34,21,49,40,-.31060469
34,21,50,30,-.31060469
34,21,51,19,-.31060469
34,21,52,13,-.31060469
34,21,53,11,-.31060469
34,21,54,29,-.31060469
34,21,55,40,-.31060469
34,21,56,7,-.31060469
34,21,57,25,-.31060469
34,21,58,8,-.31060469
34,21,59,3,-.31060469
34,21,60,32,-.31060469
34,21,61,14,-.31060469
34,21,62,34,-.31060469
34,21,63,31,-.31060469
34,21,64,9,-.31060469
34,21,65,35,-.31060469
34,21,66,21,-.31060469
34,21,67,17,-.31060469
34,21,68,12,-.31060469
34,21,69,7,-.31060469
34,21,70,33,-.31060469
34,21,71,17,-.31060469
34,21,72,22,-.31060469
34,21,73,41,-.31060469
35,27,1,24,-.51060468
35,27,2,27,-.31060469
35,27,3,25,-.31060469
35,27,4,17,-.11060469
35,27,5,19,-.31060469
35,27,6,19,-.31060469
35,27,7,22,-.51060468
35,27,8,29,-.31060469
35,27,9,25,-.11060469
35,27,10,23,-.51060468
35,27,11,26,-.31060469
35,27,12,24,-.51060468
35,27,13,26,-.31060469
35,27,14,18,-.31060469
35,27,15,20,-.11060469
35,27,16,19,-.11060469
35,27,17,21,-.11060469
35,27,18,28,-.26479757
35,27,19,22,.13520245
35,27,20,22,-.26479757
35,27,21,23,-.26479757
35,27,22,26,-.06479755
35,27,23,20,.13520245
35,27,24,20,-.06479755
35,27,25,31,-.26479757
35,27,26,25,-.06479755
35,27,27,27,.17014514
35,27,28,30,-.26479757
35,27,29,22,.086245552
35,27,30,26,-.06479755
35,27,31,29,-.06479755
35,27,32,41,.13520245
35,27,33,30,.13520245
35,27,34,20,-.26479757
35,27,35,24,-.06479755
35,27,36,38,.13520245
35,27,37,27,-.06479755
35,27,38,24,-.06479755
35,27,39,23,-.06479755
35,27,40,29,-.06479755
35,27,41,43,.13520245
35,27,42,37,.13520245
35,27,43,18,-.31060469
35,27,44,18,-.31060469
35,27,45,10,-.51060468
35,27,46,19,-.31060469
35,27,47,17,-.31060469
35,27,48,13,-.51060468
35,27,49,40,-.11060469
35,27,50,30,-.31060469
35,27,51,19,-.31060469
35,27,52,13,-.51060468
35,27,53,11,-.51060468
35,27,54,29,-.31060469
35,27,55,40,-.11060469
35,27,56,7,-.51060468
35,27,57,25,-.31060469
35,27,58,8,-.51060468
35,27,59,3,-.51060468
35,27,60,32,-.31060469
35,27,61,14,-.31060469
35,27,62,34,-.11060469
35,27,63,31,-.11060469
35,27,64,9,-.51060468
35,27,65,35,-.31060469
35,27,66,21,-.31060469
35,27,67,17,-.51060468
35,27,68,12,-.51060468
35,27,69,7,-.51060468
35,27,70,33,-.11060469
35,27,71,17,-.31060469
35,27,72,22,-.31060469
35,27,73,41,-.11060469
36,23,1,24,-.71060467
36,23,2,27,-.31060469
36,23,3,25,-.01060468
36,23,4,17,-.01060468
36,23,5,19,-.01060468
36,23,6,19,-.01060468
36,23,7,22,-.71060467
36,23,8,29,-.01060468
36,23,9,25,-.01060468
36,23,10,23,-.71060467
36,23,11,26,-.01060468
36,23,12,24,-.71060467
36,23,13,26,-.31060469
36,23,14,18,-.01060468
36,23,15,20,-.01060468
36,23,16,19,-.01060468
36,23,17,21,-.01060468
36,23,18,28,-.46479756
36,23,19,22,.23520246
36,23,20,22,-.46479756
36,23,21,23,-.46479756
36,23,22,26,-.06479755
36,23,23,20,.23520246
36,23,24,20,.23520246
36,23,25,31,-.46479756
36,23,26,25,.23520246
36,23,27,27,-.029854864
36,23,28,30,-.46479756
36,23,29,22,-.11375445
36,23,30,26,-.06479755
36,23,31,29,.23520246
36,23,32,41,.23520246
36,23,33,30,.23520246
36,23,34,20,-.46479756
36,23,35,24,-.06479755
36,23,36,38,.23520246
36,23,37,27,.23520246
36,23,38,24,-.06479755
36,23,39,23,-.06479755
36,23,40,29,.23520246
36,23,41,43,.23520246
36,23,42,37,.23520246
36,23,43,18,-.31060469
36,23,44,18,-.31060469
36,23,45,10,-.71060467
36,23,46,19,-.31060469
36,23,47,17,-.31060469
36,23,48,13,-.71060467
36,23,49,40,-.01060468
36,23,50,30,-.01060468
36,23,51,19,-.31060469
36,23,52,13,-.71060467
36,23,53,11,-.71060467
36,23,54,29,-.01060468
36,23,55,40,-.01060468
36,23,56,7,-.71060467
36,23,57,25,-.01060468
36,23,58,8,-.71060467
36,23,59,3,-.71060467
36,23,60,32,-.01060468
36,23,61,14,-.31060469
36,23,62,34,-.01060468
36,23,63,31,-.01060468
36,23,64,9,-.71060467
36,23,65,35,-.01060468
36,23,66,21,-.31060469
36,23,67,17,-.71060467
36,23,68,12,-.71060467
36,23,69,7,-.71060467
36,23,70,33,-.01060468
36,23,71,17,-.31060469
36,23,72,22,-.31060469
36,23,73,41,-.01060468
37,24,1,24,-.31060469
37,24,2,27,-.31060469
37,24,3,25,-.31060469
37,24,4,17,-.31060469
37,24,5,19,-.31060469
37,24,6,19,-.31060469
37,24,7,22,-.31060469
37,24,8,29,-.31060469
37,24,9,25,-.31060469
37,24,10,23,-.31060469
37,24,11,26,-.31060469
37,24,12,24,-.31060469
37,24,13,26,-.31060469
37,24,14,18,-.31060469
37,24,15,20,-.31060469
37,24,16,19,-.31060469
37,24,17,21,-.31060469
37,24,18,28,-.06479755
37,24,19,22,-.06479755
37,24,20,22,-.06479755
37,24,21,23,-.06479755
37,24,22,26,-.06479755
37,24,23,20,-.06479755
37,24,24,20,.51935583
37,24,25,31,-.06479755
37,24,26,25,-.06479755
37,24,27,27,-.06479755
37,24,28,30,-.06479755
37,24,29,22,-.06479755
37,24,30,26,-.06479755
37,24,31,29,-.06479755
37,24,32,41,-.06479755
37,24,33,30,-.06479755
37,24,34,20,-.06479755
37,24,35,24,-.06479755
37,24,36,38,-.06479755
37,24,37,27,-.06479755
37,24,38,24,-.06479755
37,24,39,23,-.06479755
37,24,40,29,-.06479755
37,24,41,43,-.06479755
37,24,42,37,-.06479755
37,24,43,18,-.31060469
37,24,44,18,-.31060469
37,24,45,10,-.31060469
37,24,46,19,-.31060469
37,24,47,17,-.31060469
37,24,48,13,-.31060469
37,24,49,40,-.31060469
37,24,50,30,-.31060469
37,24,51,19,-.31060469
37,24,52,13,-.31060469
37,24,53,11,-.31060469
37,24,54,29,-.31060469
37,24,55,40,-.31060469
37,24,56,7,-.31060469
37,24,57,25,-.31060469
37,24,58,8,-.31060469
37,24,59,3,-.31060469
37,24,60,32,-.31060469
37,24,61,14,-.31060469
37,24,62,34,-.31060469
37,24,63,31,-.31060469
37,24,64,9,-.31060469
37,24,65,35,-.31060469
37,24,66,21,-.31060469
37,24,67,17,-.31060469
37,24,68,12,-.31060469
37,24,69,7,-.31060469
37,24,70,33,-.31060469
37,24,71,17,-.31060469
37,24,72,22,-.31060469
37,24,73,41,-.31060469
38,31,1,24,-.71060467
38,31,2,27,-.31060469
38,31,3,25,-.01060468
38,31,4,17,-.01060468
38,31,5,19,-.01060468
38,31,6,19,-.01060468
38,31,7,22,-.71060467
38,31,8,29,-.01060468
38,31,9,25,-.01060468
38,31,10,23,-.71060467
38,31,11,26,-.01060468
38,31,12,24,-.71060467
38,31,13,26,-.31060469
38,31,14,18,-.01060468
38,31,15,20,-.01060468
38,31,16,19,-.01060468
38,31,17,21,-.01060468
38,31,18,28,-.46479756
38,31,19,22,.23520246
38,31,20,22,-.46479756
38,31,21,23,-.46479756
38,31,22,26,-.06479755
38,31,23,20,.23520246
38,31,24,20,.23520246
38,31,25,31,-.46479756
38,31,26,25,.23520246
38,31,27,27,-.46479756
38,31,28,30,-.46479756
38,31,29,22,.11935583
38,31,30,26,.8893953
38,31,31,29,.23520246
38,31,32,41,.23520246
38,31,33,30,.23520246
38,31,34,20,-.46479756
38,31,35,24,-.06479755
38,31,36,38,.23520246
38,31,37,27,.23520246
38,31,38,24,-.06479755
38,31,39,23,-.06479755
38,31,40,29,.23520246
38,31,41,43,.23520246
38,31,42,37,.23520246
38,31,43,18,-.31060469
38,31,44,18,-.31060469
38,31,45,10,-.71060467
38,31,46,19,-.31060469
38,31,47,17,-.31060469
38,31,48,13,-.71060467
38,31,49,40,-.01060468
38,31,50,30,-.01060468
38,31,51,19,-.31060469
38,31,52,13,-.71060467
38,31,53,11,-.71060467
38,31,54,29,-.01060468
38,31,55,40,-.01060468
38,31,56,7,-.71060467
38,31,57,25,-.01060468
38,31,58,8,-.71060467
38,31,59,3,-.71060467
38,31,60,32,-.01060468
38,31,61,14,-.31060469
38,31,62,34,-.01060468
38,31,63,31,-.01060468
38,31,64,9,-.71060467
38,31,65,35,-.01060468
38,31,66,21,-.31060469
38,31,67,17,-.71060467
38,31,68,12,-.71060467
38,31,69,7,-.71060467
38,31,70,33,-.01060468
38,31,71,17,-.31060469
38,31,72,22,-.31060469
38,31,73,41,-.01060468
39,25,1,24,-.71060467
39,25,2,27,-.31060469
39,25,3,25,-.01060468
39,25,4,17,-.01060468
39,25,5,19,-.01060468
39,25,6,19,-.01060468
39,25,7,22,-.71060467
39,25,8,29,-.01060468
39,25,9,25,-.01060468
39,25,10,23,-.71060467
39,25,11,26,-.01060468
39,25,12,24,-.71060467
39,25,13,26,-.31060469
39,25,14,18,-.01060468
39,25,15,20,-.01060468
39,25,16,19,-.01060468
39,25,17,21,-.01060468
39,25,18,28,-.46479756
39,25,19,22,.23520246
39,25,20,22,-.46479756
39,25,21,23,-.46479756
39,25,22,26,.51935583
39,25,23,20,.23520246
39,25,24,20,.23520246
39,25,25,31,-.46479756
39,25,26,25,.23520246
39,25,27,27,-.46479756
39,25,28,30,-.46479756
39,25,29,22,-.46479756
39,25,30,26,-.06479755
39,25,31,29,.43939531
39,25,32,41,.23520246
39,25,33,30,.23520246
39,25,34,20,-.46479756
39,25,35,24,-.06479755
39,25,36,38,.23520246
39,25,37,27,.23520246
39,25,38,24,-.06479755
39,25,39,23,-.06479755
39,25,40,29,.23520246
39,25,41,43,.23520246
39,25,42,37,.23520246
39,25,43,18,-.31060469
39,25,44,18,-.31060469
39,25,45,10,-.71060467
39,25,46,19,-.31060469
39,25,47,17,-.31060469
39,25,48,13,-.71060467
39,25,49,40,-.01060468
39,25,50,30,-.01060468
39,25,51,19,-.31060469
39,25,52,13,-.71060467
39,25,53,11,-.71060467
39,25,54,29,-.01060468
39,25,55,40,-.01060468
39,25,56,7,-.71060467
39,25,57,25,-.01060468
39,25,58,8,-.71060467
39,25,59,3,-.71060467
39,25,60,32,-.01060468
39,25,61,14,-.31060469
39,25,62,34,-.01060468
39,25,63,31,-.01060468
39,25,64,9,-.71060467
39,25,65,35,-.01060468
39,25,66,21,-.31060469
39,25,67,17,-.71060467
39,25,68,12,-.71060467
39,25,69,7,-.71060467
39,25,70,33,-.01060468
39,25,71,17,-.31060469
39,25,72,22,-.31060469
39,25,73,41,-.01060468
40,40,1,24,-.81060469
40,40,2,27,-.31060469
40,40,3,25,.089395314
40,40,4,17,.58939528
40,40,5,19,.089395314
40,40,6,19,.089395314
40,40,7,22,-.81060469
40,40,8,29,.089395314
40,40,9,25,.58939528
40,40,10,23,-.81060469
40,40,11,26,.089395314
40,40,12,24,-.81060469
40,40,13,26,-.31060469
40,40,14,18,.089395314
40,40,15,20,.58939528
40,40,16,19,.58939528
40,40,17,21,.58939528
40,40,18,28,-.56479752
40,40,19,22,.83520246
40,40,20,22,-.56479752
40,40,21,23,-.56479752
40,40,22,26,-.06479755
40,40,23,20,.83520246
40,40,24,20,.33520246
40,40,25,31,-.56479752
40,40,26,25,.33520246
40,40,27,27,-.56479752
40,40,28,30,-.56479752
40,40,29,22,-.56479752
40,40,30,26,-.06479755
40,40,31,29,.33520246
40,40,32,41,1.4193559
40,40,33,30,1.2701452
40,40,34,20,-.26860952
40,40,35,24,-.06479755
40,40,36,38,.83520246
40,40,37,27,.33520246
40,40,38,24,-.06479755
40,40,39,23,-.06479755
40,40,40,29,.33520246
40,40,41,43,.83520246
40,40,42,37,.83520246
40,40,43,18,-.31060469
40,40,44,18,-.31060469
40,40,45,10,-.81060469
40,40,46,19,-.31060469
40,40,47,17,-.31060469
40,40,48,13,-.81060469
40,40,49,40,.58939528
40,40,50,30,.089395314
40,40,51,19,-.31060469
40,40,52,13,-.81060469
40,40,53,11,-.81060469
40,40,54,29,.089395314
40,40,55,40,.58939528
40,40,56,7,-.81060469
40,40,57,25,.089395314
40,40,58,8,-.81060469
40,40,59,3,-.81060469
40,40,60,32,.089395314
40,40,61,14,-.31060469
40,40,62,34,.58939528
40,40,63,31,.58939528
40,40,64,9,-.81060469
40,40,65,35,.089395314
40,40,66,21,-.31060469
40,40,67,17,-.81060469
40,40,68,12,-.81060469
40,40,69,7,-.81060469
40,40,70,33,.58939528
40,40,71,17,-.31060469
40,40,72,22,-.31060469
40,40,73,41,.58939528
41,22,1,24,-.51060468
41,22,2,27,-.31060469
41,22,3,25,-.31060469
41,22,4,17,-.11060469
41,22,5,19,-.31060469
41,22,6,19,-.31060469
41,22,7,22,-.51060468
41,22,8,29,-.31060469
41,22,9,25,-.11060469
41,22,10,23,-.51060468
41,22,11,26,-.31060469
41,22,12,24,-.51060468
41,22,13,26,-.31060469
41,22,14,18,-.31060469
41,22,15,20,-.11060469
41,22,16,19,-.11060469
41,22,17,21,-.11060469
41,22,18,28,-.26479757
41,22,19,22,.13520245
41,22,20,22,-.26479757
41,22,21,23,-.26479757
41,22,22,26,-.06479755
41,22,23,20,.13520245
41,22,24,20,-.06479755
41,22,25,31,-.26479757
41,22,26,25,-.06479755
41,22,27,27,-.26479757
41,22,28,30,-.26479757
41,22,29,22,-.26479757
41,22,30,26,-.06479755
41,22,31,29,-.06479755
41,22,32,41,.13520245
41,22,33,30,.13520245
41,22,34,20,.31935585
41,22,35,24,-.06479755
41,22,36,38,.13520245
41,22,37,27,-.06479755
41,22,38,24,-.06479755
41,22,39,23,-.06479755
41,22,40,29,-.06479755
41,22,41,43,.13520245
41,22,42,37,.13520245
41,22,43,18,-.31060469
41,22,44,18,-.31060469
41,22,45,10,-.51060468
41,22,46,19,-.31060469
41,22,47,17,-.31060469
41,22,48,13,-.51060468
41,22,49,40,-.11060469
41,22,50,30,-.31060469
41,22,51,19,-.31060469
41,22,52,13,-.51060468
41,22,53,11,-.51060468
41,22,54,29,-.31060469
41,22,55,40,-.11060469
41,22,56,7,-.51060468
41,22,57,25,-.31060469
41,22,58,8,-.51060468
41,22,59,3,-.51060468
41,22,60,32,-.31060469
41,22,61,14,-.31060469
41,22,62,34,-.11060469
41,22,63,31,-.11060469
41,22,64,9,-.51060468
41,22,65,35,-.31060469
41,22,66,21,-.31060469
41,22,67,17,-.51060468
41,22,68,12,-.51060468
41,22,69,7,-.51060468
41,22,70,33,-.11060469
41,22,71,17,-.31060469
41,22,72,22,-.31060469
41,22,73,41,-.11060469
42,38,1,24,-.71060467
42,38,2,27,-.31060469
42,38,3,25,-.01060468
42,38,4,17,-.01060468
42,38,5,19,-.01060468
42,38,6,19,-.01060468
42,38,7,22,-.71060467
42,38,8,29,-.01060468
42,38,9,25,-.01060468
42,38,10,23,-.71060467
42,38,11,26,-.01060468
42,38,12,24,-.71060467
42,38,13,26,-.31060469
42,38,14,18,-.01060468
42,38,15,20,-.01060468
42,38,16,19,-.01060468
42,38,17,21,-.01060468
42,38,18,28,-.46479756
42,38,19,22,.23520246
42,38,20,22,-.46479756
42,38,21,23,-.46479756
42,38,22,26,-.06479755
42,38,23,20,.23520246
42,38,24,20,.23520246
42,38,25,31,-.46479756
42,38,26,25,.23520246
42,38,27,27,-.46479756
42,38,28,30,-.46479756
42,38,29,22,-.46479756
42,38,30,26,-.06479755
42,38,31,29,.23520246
42,38,32,41,.23520246
42,38,33,30,.23520246
42,38,34,20,-.46479756
42,38,35,24,-.06479755
42,38,36,38,.23520246
42,38,37,27,.53139049
42,38,38,24,-.06479755
42,38,39,23,-.06479755
42,38,40,29,.23520246
42,38,41,43,.23520246
42,38,42,37,.23520246
42,38,43,18,-.31060469
42,38,44,18,-.31060469
